127.5	0.196
127.6	0.193
127.7	0.189
127.8	0.184
127.9	0.179
128.0	0.172
128.1	0.165
128.2	0.157
128.3	0.148
128.4	0.139
128.5	0.13
128.6	0.12
128.7	0.111
128.8	0.101
128.9	0.091
129.0	0.081
129.1	0.071
129.2	0.062
129.3	0.053
129.4	0.044
129.5	0.036
129.6	0.029
129.7	0.022
129.8	0.016
129.9	0.011
130.0	0.007
130.1	0.004
130.2	0.002
130.3	0.0
130.4	0.0
130.5	0.001
130.6	0.002
130.7	0.005
130.8	0.009
130.9	0.013
131.0	0.019
131.1	0.025
131.2	0.032
131.3	0.04
131.4	0.048
131.5	0.057
131.6	0.066
131.7	0.076
131.8	0.085
131.9	0.095
132.0	0.105
132.1	0.115
132.2	0.125
132.3	0.135
132.4	0.144
132.5	0.153
132.6	0.161
132.7	0.168
132.8	0.175
132.9	0.182
133.0	0.187
133.1	0.191
133.2	0.195
133.3	0.198
133.4	0.199
133.5	0.2
133.6	0.2
133.7	0.198
133.8	0.196
133.9	0.193
134.0	0.189
134.1	0.184
134.2	0.178
134.3	0.171
134.4	0.164
134.5	0.156
134.6	0.147
134.7	0.138
134.8	0.128
134.9	0.119
135.0	0.109
135.1	0.099
135.2	0.089
135.3	0.079
135.4	0.069
135.5	0.06
135.6	0.051
135.7	0.043
135.8	0.035
135.9	0.027
136.0	0.021
136.1	0.015
136.2	0.01
136.3	0.006
136.4	0.003
136.5	0.001
136.6	0.0
136.7	0.0
136.8	0.001
136.9	0.003
137.0	0.006
137.1	0.01
137.2	0.014
137.3	0.02
137.4	0.026
137.5	0.033
137.6	0.041
137.7	0.049
137.8	0.058
137.9	0.068
138.0	0.077
138.1	0.087
138.2	0.097
138.3	0.107
138.4	0.117
138.5	0.127
138.6	0.136
138.7	0.145
138.8	0.154
138.9	0.162
139.0	0.17
139.1	0.176
139.2	0.182
139.3	0.188
139.4	0.192
139.5	0.196
139.6	0.198
139.7	0.199
139.8	0.2
139.9	0.2
140.0	0.198
140.1	0.196
140.2	0.192
140.3	0.188
140.4	0.183
140.5	0.177
140.6	0.17
140.7	0.162
140.8	0.154
140.9	0.145
141.0	0.136
141.1	0.127
141.2	0.117
141.3	0.107
141.4	0.097
141.5	0.087
141.6	0.077
141.7	0.068
141.8	0.058
141.9	0.05
142.0	0.041
142.1	0.033
142.2	0.026
142.3	0.02
142.4	0.014
142.5	0.01
142.6	0.006
142.7	0.003
142.8	0.001
142.9	0.0
143.0	0.0
143.1	0.001
143.2	0.003
143.3	0.006
143.4	0.01
143.5	0.015
143.6	0.021
143.7	0.027
143.8	0.035
143.9	0.042
144.0	0.051
144.1	0.06
144.2	0.069
144.3	0.079
144.4	0.089
144.5	0.099
144.6	0.109
144.7	0.119
144.8	0.128
144.9	0.138
145.0	0.147
145.1	0.155
145.2	0.163
145.3	0.171
145.4	0.178
145.5	0.183
145.6	0.189
145.7	0.193
145.8	0.196
145.9	0.198
146.0	0.2
146.1	0.2
146.2	0.199
146.3	0.198
146.4	0.195
146.5	0.191
146.6	0.187
146.7	0.182
146.8	0.175
146.9	0.169
147.0	0.161
147.1	0.153
147.2	0.144
147.3	0.135
147.4	0.125
147.5	0.115
147.6	0.105
147.7	0.095
147.8	0.086
147.9	0.076
148.0	0.066
148.1	0.057
148.2	0.048
148.3	0.04
148.4	0.032
148.5	0.025
148.6	0.019
148.7	0.014
148.8	0.009
148.9	0.005
149.0	0.003
149.1	0.001
149.2	0.0
149.3	0.0
149.4	0.002
149.5	0.004
149.6	0.007
149.7	0.011
149.8	0.016
149.9	0.022
150.0	0.029
150.1	0.036
150.2	0.044
150.3	0.052
150.4	0.061
150.5	0.071
150.6	0.08
150.7	0.09
150.8	0.1
150.9	0.11
151.0	0.12
151.1	0.13
151.2	0.139
151.3	0.148
151.4	0.157
151.5	0.165
151.6	0.172
151.7	0.179
151.8	0.184
151.9	0.189
152.0	0.193
152.1	0.196
152.2	0.199
152.3	0.2
152.4	0.2
152.5	0.199
152.6	0.197
152.7	0.195
152.8	0.191
152.9	0.186
153.0	0.181
153.1	0.174
153.2	0.167
153.3	0.16
153.4	0.151
153.5	0.142
153.6	0.133
153.7	0.124
153.8	0.114
153.9	0.104
154.0	0.094
154.1	0.084
154.2	0.074
154.3	0.065
154.4	0.055
154.5	0.047
154.6	0.039
154.7	0.031
154.8	0.024
154.9	0.018
155.0	0.013
155.1	0.008
155.2	0.005
155.3	0.002
155.4	0.001
155.5	0.0
155.6	0.0
155.7	0.002
155.8	0.004
155.9	0.008
156.0	0.012
156.1	0.017
156.2	0.023
156.3	0.03
156.4	0.037
156.5	0.045
156.6	0.054
156.7	0.063
156.8	0.072
156.9	0.082
157.0	0.092
157.1	0.102
157.2	0.112
157.3	0.122
157.4	0.131
157.5	0.141
157.6	0.15
157.7	0.158
157.8	0.166
157.9	0.173
158.0	0.18
158.1	0.185
158.2	0.19
158.3	0.194
158.4	0.197
158.5	0.199
158.6	0.2
158.7	0.2
158.8	0.199
158.9	0.197
159.0	0.194
159.1	0.19
159.2	0.185
159.3	0.18
159.4	0.173
159.5	0.166
159.6	0.158
159.7	0.15
159.8	0.141
159.9	0.132
160.0	0.122
160.1	0.112
160.2	0.102
160.3	0.092
160.4	0.082
160.5	0.072
160.6	0.063
160.7	0.054
160.8	0.045
160.9	0.037
161.0	0.03
161.1	0.023
161.2	0.017
161.3	0.012
161.4	0.008
161.5	0.004
161.6	0.002
161.7	0.0
161.8	0.0
161.9	0.001
162.0	0.002
162.1	0.005
162.2	0.008
162.3	0.013
162.4	0.018
162.5	0.024
162.6	0.031
162.7	0.038
162.8	0.047
162.9	0.055
163.0	0.065
163.1	0.074
163.2	0.084
163.3	0.094
163.4	0.104
163.5	0.114
163.6	0.123
163.7	0.133
163.8	0.142
163.9	0.151
164.0	0.159
164.1	0.167
164.2	0.174
164.3	0.181
164.4	0.186
164.5	0.191
164.6	0.194
164.7	0.197
164.8	0.199
164.9	0.2
165.0	0.2
165.1	0.199
165.2	0.196
165.3	0.193
165.4	0.189
165.5	0.184
165.6	0.179
165.7	0.172
165.8	0.165
165.9	0.157
166.0	0.148
166.1	0.139
166.2	0.13
166.3	0.12
166.4	0.11
166.5	0.1
166.6	0.09
166.7	0.081
166.8	0.071
166.9	0.061
167.0	0.052
167.1	0.044
167.2	0.036
167.3	0.029
167.4	0.022
167.5	0.016
167.6	0.011
167.7	0.007
167.8	0.004
167.9	0.002
168.0	0.0
168.1	0.0
168.2	0.001
168.3	0.003
168.4	0.005
168.5	0.009
168.6	0.013
168.7	0.019
168.8	0.025
168.9	0.032
169.0	0.04
169.1	0.048
169.2	0.057
169.3	0.066
169.4	0.076
169.5	0.085
169.6	0.095
169.7	0.105
169.8	0.115
169.9	0.125
170.0	0.135
170.1	0.144
170.2	0.153
170.3	0.161
170.4	0.168
170.5	0.175
170.6	0.182
170.7	0.187
170.8	0.191
170.9	0.195
171.0	0.198
171.1	0.199
171.2	0.2
171.3	0.2
171.4	0.198
171.5	0.196
171.6	0.193
171.7	0.189
171.8	0.183
171.9	0.178
172.0	0.171
172.1	0.163
172.2	0.155
172.3	0.147
172.4	0.138
172.5	0.128
172.6	0.119
172.7	0.109
172.8	0.099
172.9	0.089
173.0	0.079
173.1	0.069
173.2	0.06
173.3	0.051
173.4	0.043
173.5	0.035
173.6	0.027
173.7	0.021
173.8	0.015
173.9	0.01
174.0	0.006
174.1	0.003
174.2	0.001
174.3	0.0
174.4	0.0
174.5	0.001
174.6	0.003
174.7	0.006
174.8	0.01
174.9	0.014
